,gameId,season,date,HomeTeam,f_goals_home,f_xg_home,f_ns_xg_home,f_adj_score_home,f_margin_home,f_opp_goals_home,f_opp_xg_home,f_opp_ns_xg_home,f_opp_adj_score_home,AwayTeam,f_goals_away,f_xg_away,f_ns_xg_away,f_adj_score_away,f_margin_away,f_opp_goals_away,f_opp_xg_away,f_opp_ns_xg_away,f_opp_adj_score_away,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,importance1,importance2,FTR,FTHG,FTAG,f_homeElo,f_awayElo,f_winPct
1581,1582,2020,2020-10-31,Liverpool,2.278680178371422,2.2594177260306685,2.1385308938401613,2.2548414853539636,1.0949588453595152,1.183721333011906,1.175980825816278,0.8559584278708663,1.2335587023134738,West Ham United,1.5013778736266836,1.3919138939390048,1.2025805096808586,1.5307165827561522,-0.009325524677862197,1.5107033983045464,1.614439047961759,1.5937281296406363,1.5101896505760835,87.43,74.43,0.6518,0.1594,0.1888,2.36,1.09,55.8,34.3,H,2.0,1.0,1522.7900016355234,1512.7556235938532,0.5883379023822377
1582,1583,2020,2020-11-01,Aston Villa,1.2721956760368909,1.2936271149741803,1.2768792851213515,1.300124001823814,-0.2870441719908998,1.5592398480277905,1.7076426221727945,1.6257610172932917,1.5676749103066037,Southampton,1.4429602571948592,1.3954403584547161,1.2130687475752147,1.423503132716583,-0.025499714990994887,1.4684599721858536,1.489535461351218,1.322420026252229,1.4674366860460304,71.23,74.16,0.4048,0.3371,0.2581,1.48,1.33,27.3,22.2,A,3.0,4.0,1527.5344738193048,1508.4181360029477,0.6009388570343008
1583,1584,2020,2020-11-01,Newcastle,1.1300501983745548,1.069307103464448,0.8798228159509982,1.131381311828552,-0.40271995258174254,1.5327701509562965,1.7072796281123843,1.6400929850259338,1.4738813415749583,Everton,1.41338979575218,1.468062242114344,1.2551609667097043,1.4306635999941022,-0.0014307920328492352,1.4148205877850297,1.302538278942157,1.2815280734768257,1.4438549585098703,64.88,75.99,0.292,0.445,0.2629,1.16,1.5,30.1,37.0,H,2.0,1.0,1490.6490175545537,1524.958328439798,0.5254369690475355
1584,1585,2020,2020-11-01,Manchester United,1.788874796529912,1.6451610093105309,1.5818309360817302,1.7782708917659942,0.599546518370892,1.1893282781590193,1.2595284613681426,1.124660070036535,1.1824384302664956,Arsenal,1.539474306554846,1.4425716299993594,1.4011927877691954,1.5470957791509223,0.31480255384071737,1.2246717527141289,1.5490703880560452,1.3419086043048585,1.2261925074002409,84.41,79.73,0.5183,0.2408,0.2409,1.76,1.13,69.2,53.5,A,0.0,1.0,1493.7603454408377,1502.2970557089025,0.5622244490881885
1585,1586,2020,2020-11-01,Tottenham Hotspur,1.8302255240121705,1.6874002719637076,1.2546130660826358,1.8276275291015203,0.6737969871184987,1.1564285368936715,1.4138085198206491,1.3096460532063334,1.1955196880072216,Brighton and Hove Albion,1.0748623574807479,1.278558314725313,1.2054855919233163,1.1048668516066322,-0.5007112582598988,1.575573615740647,1.540602650785264,1.3808548614025233,1.6075848416709622,80.41,71.01,0.5757,0.1952,0.229,1.88,1.0,50.6,24.3,H,2.0,1.0,1532.4456623719543,1485.1452496294062,0.6391366958533504
1586,1587,2020,2020-11-02,Fulham,0.8447539584477619,1.084838011063815,1.2332988181760716,0.8786944072304756,-1.2503044280151177,2.09505838646288,1.9293824084352764,1.6146746466123791,2.091322556885831,West Bromwich Albion,0.9004805089784874,0.8452561823388098,1.0148898404007367,0.942961059303476,-0.7340100382128731,1.63449054719136,1.4441204006992967,1.6398023559299253,1.6342546930845292,60.4,59.62,0.4399,0.2859,0.2742,1.4,1.07,44.3,44.9,H,2.0,0.0,1449.4241233641972,1464.234502078349,0.5533166949004013
1587,1588,2020,2020-11-02,Leeds United,1.9650054041071214,1.5293970552392848,1.6766608869722035,2.048681395321881,0.5398370368355225,1.4251683672715987,1.687267797338229,1.7635358272904418,1.4964267856351787,Leicester City,1.6370395600068046,1.6002549408017903,1.3293461244941318,1.5402878544794483,0.3917278158516694,1.2453117441551353,1.3046514243589316,1.1980600783146989,1.232587596279373,68.84,79.12,0.2881,0.4602,0.2517,1.23,1.62,16.1,48.4,A,1.0,4.0,1515.377162898751,1523.3868066496548,0.5629710698105029
1588,1589,2020,2020-11-06,Brighton and Hove Albion,1.0721554847724761,1.2435371885315003,1.205648823865617,1.1028829762893075,-0.5187645378258164,1.590920022598293,1.5622756568272798,1.3551517752504796,1.62538958624587,Burnley,0.9903664926609121,1.2331848958756173,1.0998611207575948,0.9911179354844905,-0.44927567790822925,1.4396421705691413,1.4722396192492264,1.465389440549665,1.4615480382637076,71.04,67.29,0.4592,0.2661,0.2747,1.42,1.01,33.0,45.3,D,0.0,0.0,1479.3714367630598,1451.2573214342638,0.6132926254387072
1589,1590,2020,2020-11-06,Southampton,1.53456535333383,1.3761867310382065,1.192802737493984,1.5252418654682816,0.011238470344826836,1.5233268829890025,1.519966041249555,1.3450499109253569,1.529090585732819,Newcastle,1.1615058384963863,1.1127217505851137,0.8834450220184934,1.1533877429936283,-0.35200041228449536,1.513506250780881,1.695807433071654,1.6404512028186427,1.458554642367684,73.42,65.52,0.5183,0.2299,0.2518,1.65,1.01,22.2,25.2,H,2.0,0.0,1518.0331577154966,1498.2420260497931,0.6018700201112125
1590,1591,2020,2020-11-07,Everton,1.3985802441645283,1.4652656883205173,1.269305943417926,1.4170264534569066,-0.03720420093454165,1.4357844450990707,1.3371972724981407,1.2707259307893046,1.4544642558714447,Manchester United,1.7247816167629237,1.5991152738800543,1.582481911254599,1.7145576368409143,0.5422367375262651,1.182544879236658,1.2520213147713997,1.12485139314744,1.1776933244963241,75.24,83.19,0.3139,0.4368,0.2494,1.33,1.61,36.2,51.7,A,1.0,3.0,1517.3653199445585,1484.7647542554266,0.619399455634685
1591,1592,2020,2020-11-07,Crystal Palace,0.9888121005830101,1.1043797051450734,1.1292002395683154,0.9957204060136634,-0.47200665618042886,1.4608187567634388,1.5595383213784928,1.5676328224986946,1.4681335152426451,Leeds United,1.8116615625983123,1.4818214723550664,1.6533557907399024,1.8899862823719902,-0.0226595121301899,1.834321074728502,1.9006341818138175,1.7613849214552184,1.8195710160746414,66.28,67.48,0.4042,0.3304,0.2654,1.42,1.26,29.6,21.6,H,4.0,1.0,1493.0667680831598,1499.7756509611,0.5648124466286907
1592,1593,2020,2020-11-07,Chelsea,1.8859642297240802,1.8894536742686003,1.6763494769807659,1.9112022921230956,0.5626032454150541,1.323360984309026,1.0650431771393127,1.018662065839035,1.3497719773161094,Sheffield United,0.8422398245744028,1.1623947349424786,1.0103601658492853,0.866114298627369,-0.3410455997659809,1.1832854243403843,1.5172015631498774,1.3630428371603132,1.1871755997102638,85.6,67.39,0.6861,0.1105,0.2034,1.99,0.65,59.7,40.3,H,4.0,1.0,1528.0267648147476,1450.74111691459,0.6779197137493854
1593,1594,2020,2020-11-07,West Ham United,1.4834161784888757,1.3542294294502004,1.1702458638877615,1.5134950714742563,-0.04481610741505217,1.5282322859039281,1.6171459938726667,1.5932363239739165,1.531319409671445,Fulham,0.8959849377012743,1.1014750869598477,1.2136401205997787,0.9328548884049485,-1.1061651947003657,2.00215013240164,1.867768329025748,1.58386834117746,1.998579973340371,74.36,61.36,0.5519,0.2099,0.2382,1.79,1.01,17.6,45.5,H,1.0,0.0,1506.169030031969,1459.531412774717,0.6382562517374142
1594,1595,2020,2020-11-08,West Bromwich Albion,0.8666679433073271,0.8337939745409226,1.0113267772049375,0.9075533714910934,-0.7815472900413629,1.6482152333486895,1.444716671233565,1.607892728035832,1.6517431824178286,Tottenham Hotspur,1.8363076380029948,1.703614506300853,1.2336694979299372,1.837385182048632,0.6854831012823133,1.150824536720681,1.374264947663941,1.3060762665772756,1.1903064937080234,58.99,82.04,0.1702,0.6096,0.2203,0.92,1.95,43.5,58.2,A,0.0,1.0,1454.127212667829,1538.2194752383007,0.4539464239300726
1595,1596,2020,2020-11-08,Leicester City,1.7216918298384418,1.6514750807978902,1.3444159093167458,1.6115686286215565,0.4851682971182598,1.2365235327201822,1.301977061973852,1.2099517153234325,1.2260464565266498,Wolverhampton,1.2598115179226441,1.325682612611861,1.0945868812555395,1.278885531026215,0.22641787720356116,1.0333936407190836,1.0780948735964726,1.1583728744091861,1.0298080274073014,80.7,76.13,0.5283,0.2098,0.2619,1.56,0.88,59.8,27.4,H,1.0,0.0,1538.988318587306,1509.5855400371954,0.6150504620329028
1596,1597,2020,2020-11-08,Manchester City,2.416622307240205,2.4447649537202967,2.499946639458973,2.396703224078331,1.5531285882372377,0.8634937190029681,0.9916014980096091,0.7463068867353453,0.8494722092119789,Liverpool,2.2686965539074024,2.239018525868433,2.1185217108109273,2.2492943407731794,1.0915569763886162,1.1771395775187854,1.1460320914899096,0.8360414025771915,1.226982773010895,92.97,88.64,0.5277,0.2537,0.2185,2.06,1.38,100.0,97.7,D,1.0,1.0,1517.338204025108,1529.3765951974076,0.5572571096268455
1597,1598,2020,2020-11-08,Arsenal,1.5201478194106735,1.428507882257968,1.3914773965768241,1.5292874886198404,0.33934952386971684,1.180798295540957,1.5064723379004448,1.351154642494847,1.182264569697536,Aston Villa,1.3495096413286254,1.3395541661504673,1.3065519113691908,1.3829003016243344,-0.31894676731188026,1.6684564086405052,1.6701606737140708,1.5825461620370793,1.6854634166776887,81.07,71.42,0.563,0.204,0.233,1.84,1.01,53.2,24.1,A,0.0,3.0,1511.2926468943135,1517.919452106756,0.5649285776138387
1598,1599,2020,2020-11-21,Newcastle,1.119526743296205,1.0829869756520991,0.8742850226842676,1.1117020516599274,-0.4115623441230188,1.5310890874192231,1.6684910725899942,1.6216410773194405,1.4712565657129921,Chelsea,1.9616904975385696,1.9224282996643105,1.6872264551054845,1.9781439577786961,0.6499125341239091,1.3117779634146602,1.0512506561412467,0.9936354927538286,1.3390339314624404,65.29,86.07,0.1655,0.6164,0.2181,0.91,1.97,28.2,63.6,A,0.0,2.0,1489.2333729754564,1536.9525155331858,0.5061603373429178
1599,1600,2020,2020-11-21,Aston Villa,1.422702912962434,1.3555386338497886,1.3195652716404176,1.4546128183684124,-0.17176349477609806,1.5944664077385315,1.671483939798445,1.5762247558540492,1.6107192165449207,Brighton and Hove Albion,1.0334056863014456,1.2593118091203162,1.2473693355594007,1.0630226261112639,-0.5000153717018997,1.5334210580033456,1.5199073193056076,1.3350875031208116,1.5666448241302287,73.17,71.82,0.4605,0.2881,0.2514,1.62,1.23,29.5,26.2,A,1.0,2.0,1533.5752120919524,1477.5587547560406,0.6506261628572467
1600,1601,2020,2020-11-21,Tottenham Hotspur,1.8063505024326483,1.7303505665811079,1.2550304814764985,1.8091804837141314,0.6967493207282451,1.1096011817044027,1.3526197466218908,1.3087242673886743,1.1476688668564707,Manchester City,2.365872285457208,2.419158737592234,2.4422708379383975,2.3484580301350317,1.4974882744556548,0.8683840110015542,0.9987090581872698,0.7568283445858393,0.8566560504508015,82.27,92.84,0.2468,0.5255,0.2277,1.26,1.93,67.1,78.9,H,2.0,0.0,1545.482618021182,1516.4220902710786,0.6145838960922819
1601,1602,2020,2020-11-21,Manchester United,1.7704658901197643,1.6052371622116477,1.5788105309565812,1.7473530542460731,0.5944606203120174,1.1760052698077461,1.224363908600862,1.1336337602429267,1.1731187537256884,West Bromwich Albion,0.8341846344007955,0.8314029326229763,1.025144902444366,0.8735376486955688,-0.7897350474331684,1.6239196818339634,1.4823953798544132,1.6162174609180318,1.629189435244159,83.8,58.87,0.7811,0.0617,0.1572,2.3,0.48,61.9,36.6,H,1.0,0.0,1498.7801640263879,1446.8640698849479,0.6452418969658819
1602,1603,2020,2020-11-22,Fulham,0.8565912992986872,1.1295490182023544,1.2218337780966078,0.8918401942849872,-1.1014974451490214,1.9580887444477086,1.8476416960132975,1.5876552791938234,1.9568738967163852,Everton,1.3843028157787123,1.4299727692359696,1.2729128762822008,1.403879304340384,-0.10751294520228229,1.4918157609809954,1.352700574625034,1.278222277083203,1.4965727839469967,62.0,74.52,0.3089,0.4326,0.2584,1.25,1.52,41.2,18.1,A,2.0,3.0,1453.7435128025156,1503.3499101735972,0.5034446165852895
1603,1604,2020,2020-11-22,Sheffield United,0.8491760430793579,1.1411853563513714,0.9800072016456794,0.8741991743015789,-0.4579514580726189,1.3071275011519774,1.5740418424958271,1.3901685022916346,1.3011739300041523,West Ham United,1.4660998664790144,1.3562271710310203,1.1881474131825942,1.496892347714017,-0.007390049881182703,1.4734899163601973,1.621546711921476,1.5863144611433615,1.476466457154388,66.44,73.91,0.3457,0.3773,0.277,1.22,1.28,41.0,17.0,A,0.0,1.0,1441.815366196152,1511.9569300041703,0.47391589255186584
1604,1605,2020,2020-11-22,Leeds United,1.6968308113828547,1.4094109420712513,1.611852943523348,1.7711482589146803,-0.4438821751226566,2.140712986505511,1.8099997256046505,1.660740923145692,2.1563449388955696,Arsenal,1.4656950412179561,1.4382329233886453,1.3932155108100568,1.4745073209628576,0.21973164420737742,1.245963397010579,1.5134046366702762,1.360068460535101,1.24737714818196,66.29,79.46,0.2822,0.4681,0.2497,1.22,1.64,22.8,34.9,D,0.0,0.0,1487.7153797089288,1495.636886909117,0.5630958926701981
1605,1606,2020,2020-11-22,Liverpool,2.223250939236477,2.201441934710798,2.079888294543827,2.206334762834752,1.0524566276192147,1.1707943116172617,1.1669502381252101,0.837974237989338,1.2206431239585873,Leicester City,1.6958403141950988,1.6632430775200957,1.3159593653212016,1.5914528401542396,0.5036099355994875,1.1922303785956114,1.2789809861224741,1.2106698591675362,1.1821285987375996,88.95,80.85,0.5804,0.2045,0.2152,2.07,1.15,68.7,63.4,H,3.0,0.0,1530.2927089514371,1545.1475111947796,0.5532534903757956
1606,1607,2020,2020-11-23,Burnley,0.9548869432998635,1.2029780781415762,1.0891186960953934,0.9556114659348565,-0.4331805265585144,1.388067469858378,1.4796825656117516,1.49743856553334,1.409188567147316,Crystal Palace,1.0966749969999612,1.1099541350063127,1.1263632305465905,1.1104999845328305,-0.34763690350339965,1.4443119005033607,1.5384206385846082,1.56019526683162,1.453155674752583,66.85,67.14,0.4344,0.2794,0.2862,1.31,0.99,48.6,19.4,H,1.0,0.0,1453.070003441283,1505.127039335331,0.4999179187511122
1607,1608,2020,2020-11-23,Wolverhampton,1.2125929182078325,1.3007323717426078,1.099662257817164,1.2309520242186522,0.18045089404543466,1.0321420241623984,1.11189889629235,1.1355706418328042,1.0305648363884412,Southampton,1.551237554059641,1.3602184375244497,1.1901375131802094,1.5356665325869014,0.08247732558622378,1.4687602284734167,1.4749384020275218,1.318872757788524,1.4731123416812704,76.19,74.1,0.4163,0.2966,0.2871,1.28,1.03,20.1,27.8,D,1.0,1.0,1503.4263474297218,1527.0418107898333,0.5407579931937512
1608,1609,2020,2020-11-27,Crystal Palace,1.057395497480957,1.1174773269050595,1.162310389103905,1.0707253168075361,-0.37100252778146936,1.4283980252624262,1.5438497415276808,1.5458615126801873,1.4387158879644752,Newcastle,1.079082151820272,1.0586743065159128,0.8661823880925045,1.0715401389663899,-0.46894704927778946,1.5480292010980607,1.6721582356344162,1.6067699227833019,1.4939708702128045,67.16,64.76,0.441,0.2779,0.2811,1.35,1.01,24.8,32.8,A,0.0,2.0,1497.1257260353486,1477.7802719545653,0.6012551018902618
1609,1610,2020,2020-11-28,Brighton and Hove Albion,1.0683253631868728,1.2618655265901497,1.2290398533679365,1.1004849971603308,-0.4458250548743794,1.5141504180612524,1.5473668133629086,1.3280396729434367,1.5479802509297884,Liverpool,2.2510716832509856,2.295588738042365,2.085264830599078,2.2254489976662972,1.1222115952877934,1.1288600879631914,1.1946384847185882,0.8495082027451747,1.1769234703405438,72.08,88.63,0.182,0.6086,0.2094,1.07,2.11,20.0,63.0,D,1.0,1.0,1487.9687733617566,1542.673311395808,0.4961079355126418
1610,1611,2020,2020-11-28,Manchester City,2.2811250542029198,2.4152485938219974,2.44362232341034,2.264334589916287,1.3722057520530666,0.9089193021498541,0.9940986080011939,0.7515688486486375,0.9011935167666146,Burnley,0.9565029251397351,1.2204235504484922,1.0916577149133293,0.958992530489077,-0.3818429787711768,1.3383459039109118,1.473962622317111,1.520097366897561,1.358710428443454,93.52,66.74,0.8416,0.0382,0.1202,2.6,0.4,,,H,5.0,0.0,1507.7011193702258,1461.0713167412653,0.6382458653902366
1611,1612,2020,2020-11-28,Everton,1.4421720814627907,1.4554037440877439,1.2971640385893126,1.4664199359886934,-0.06784526396821693,1.5100173454310084,1.3791083549643346,1.296910737996786,1.5181856766522628,Leeds United,1.4797306427718815,1.4926502333578573,1.6602347793375616,1.5445395816877259,-0.38708989246484776,1.866820535236729,1.6858935963614254,1.565967196600192,1.8804524653046832,74.03,67.56,0.5099,0.2532,0.2369,1.81,1.21,22.8,18.6,A,0.0,1.0,1511.4050240389618,1486.7058454262055,0.6086201951116487
1612,1613,2020,2020-11-28,West Bromwich Albion,0.8029739527421322,0.8148880199223943,1.0088641314189721,0.8408545898786458,-0.7976020258308839,1.6005759785730158,1.520468646304067,1.6507804120443481,1.6075192961190823,Sheffield United,0.8121460371148721,1.125871222201786,0.9773904685748858,0.8360779850589487,-0.4815885600660108,1.2937345971808836,1.6039544087661326,1.4198139034074,1.2902209925043506,58.65,65.25,0.3437,0.3529,0.3034,1.06,1.08,41.6,47.1,H,1.0,0.0,1441.187940236402,1434.232711915322,0.5840383487237938
1613,1614,2020,2020-11-29,Southampton,1.5314939332979984,1.3539925061853184,1.2011053218457834,1.5179027313819609,0.07952324340184355,1.4519706898961544,1.4849990902109762,1.3174509428284422,1.4576365305625825,Manchester United,1.7428672528793343,1.6372882046951767,1.6132410227092107,1.7223733708889661,0.6089873298915653,1.1338799229877683,1.1944763988028577,1.1141604115418398,1.131096803968785,74.22,84.0,0.2774,0.4761,0.2465,1.23,1.68,27.2,57.6,A,2.0,3.0,1527.6939386809333,1504.4562936749337,0.6066143205425895
1614,1615,2020,2020-11-29,Chelsea,1.9630626251858885,1.9169687903842363,1.6701336825292419,1.9825084635483299,0.698268482888642,1.2647941422972462,1.028283045036439,0.9813275344167997,1.2910738860427025,Tottenham Hotspur,1.8132864272666784,1.699535475730451,1.231927488742818,1.8195967374641642,0.7434277209558732,1.0698587063108052,1.3869101401340453,1.350675734050706,1.1065629249621225,86.44,83.74,0.4751,0.2864,0.2385,1.77,1.33,71.4,68.4,D,0.0,0.0,1548.405616554077,1554.2035889220347,0.5661008847596325
1615,1616,2020,2020-11-29,Arsenal,1.4131983874016298,1.4168060741481885,1.3762663978275442,1.4216950385975555,0.21186153771587876,1.2013368496857513,1.532981988547298,1.382630655961371,1.2026999646717462,Wolverhampton,1.2046388399145576,1.3175415388584182,1.1064095217083931,1.224181777212801,0.17369939662290212,1.0309394432916559,1.1148210175883875,1.1488314733226896,1.0312919951965152,79.21,75.96,0.4873,0.2316,0.2812,1.39,0.87,35.5,17.0,A,1.0,2.0,1496.6464211918403,1502.7742195386218,0.5656344643640379
1616,1617,2020,2020-11-30,Leicester City,1.6351005699792134,1.6731556527435378,1.310373384212964,1.534451931735281,0.3781214862807478,1.2569790836984658,1.406167481692394,1.2471791056499164,1.2379267240928358,Fulham,0.9064519040011891,1.1714313886182606,1.2470458631760573,0.9445243993756602,-1.0970714477014025,2.003523351702592,1.8603905598426824,1.6034560395685469,2.0089025273884906,79.28,61.81,0.642,0.1514,0.2065,2.08,0.9,50.1,42.2,A,1.0,2.0,1532.7669087504087,1445.688398937151,0.6901028676246423
1617,1618,2020,2020-11-30,West Ham United,1.449405613823256,1.3885975127438235,1.2197326397579094,1.480886048851456,0.028691539548688277,1.4207140742745679,1.5917632858742872,1.562449142222457,1.4235840046025643,Aston Villa,1.4041179959573735,1.3961842912072844,1.3116703516668595,1.4368232659003202,-0.20817844778001898,1.6122964437373921,1.656469965479609,1.5394585846057673,1.632231353021472,75.13,72.89,0.45,0.3042,0.2458,1.67,1.33,27.0,27.1,H,2.0,1.0,1519.5395842850003,1523.1651934862364,0.569169950786554
1618,1619,2020,2020-12-05,Burnley,0.9222439548060166,1.1910385215717716,1.079062425441445,0.9246443902076625,-0.5472510504334963,1.469495005239513,1.5010415380344218,1.543374865002451,1.498084360804809,Everton,1.3905232471081,1.460582202446434,1.3144559518858827,1.4139027077453934,-0.10122873198363778,1.4917519790917386,1.4432459617801778,1.3213743679589516,1.501418437311362,65.97,72.51,0.3582,0.3727,0.2691,1.3,1.33,42.0,14.4,D,1.0,1.0,1448.1288073632006,1501.6671009171753,0.49778623208695255
1619,1620,2020,2020-12-05,Manchester City,2.378506728279395,2.4086135633235974,2.433822019810653,2.371271871572299,1.50214209856146,0.8763646297179356,0.9728198371246249,0.7511544883448348,0.8689155580229584,Fulham,0.9537648116255244,1.2038185855695136,1.2393858849818027,0.994516631591638,-1.006340598230987,1.9601054098565118,1.8456633913048206,1.5950860668504137,1.9674151279178387,93.9,63.43,0.8799,0.0285,0.0916,2.99,0.41,67.9,45.4,H,2.0,0.0,1520.6436287482904,1456.7300448191454,0.6608876138766812
1620,1621,2020,2020-12-05,West Ham United,1.46912417488389,1.364294746811993,1.1968217502969016,1.5030585165621855,0.06347722873653835,1.4056469461473515,1.623573907855751,1.5727472660128146,1.4102047563011348,Manchester United,1.7878938517084608,1.6796492756796355,1.6202883194698696,1.773506532167272,0.6229921918875659,1.164901659820894,1.168886068541031,1.0882232299569106,1.1657999135742565,74.21,84.2,0.277,0.4804,0.2426,1.26,1.73,31.7,60.5,A,1.0,3.0,1526.4328650724153,1514.1621228036151,0.5914522446836837
1621,1622,2020,2020-12-05,Chelsea,1.8927590201866356,1.8841291800688438,1.6489990917214923,1.911508440349488,0.673261236061872,1.2194977841247634,0.9989776895996099,0.9780568008075822,1.2448363654742483,Leeds United,1.4235347088581531,1.6891359864708841,1.697692268199285,1.4866089198278343,-0.22460535431033812,1.648140063168491,1.6758319692015478,1.5910391269770576,1.6601751408094478,87.55,69.07,0.7095,0.111,0.1795,2.3,0.79,62.9,16.8,H,3.0,1.0,1547.3480023979228,1496.443768547992,0.6439074618200641
1622,1623,2020,2020-12-06,West Bromwich Albion,0.8103330900152788,0.8464538720476814,1.0156297532264977,0.8486663985432998,-0.7304596339761577,1.5407927239914359,1.589177144182967,1.6727884048561679,1.5474767010712864,Crystal Palace,1.0195267537999702,1.0989447945650088,1.1912363594921713,1.032379189297514,-0.42934218203513236,1.4488689358351023,1.538698018257187,1.5281031123752051,1.4444919922821493,57.66,66.16,0.3383,0.3757,0.2859,1.14,1.22,44.6,34.5,A,1.0,5.0,1447.8433266568213,1483.5208761227211,0.523472628273805
1623,1624,2020,2020-12-06,Sheffield United,0.7770081309065586,1.2225319258979415,1.0320179041165838,0.7999046511026546,-0.5040178913946826,1.281026022301242,1.6063792494206053,1.409870889448996,1.2798277106090505,Leicester City,1.6123555698789793,1.6676706547736617,1.313941334696989,1.5171021453286364,0.3287665103521066,1.2835890595268729,1.4245694816792505,1.2408337503372946,1.2688003489544217,65.58,76.84,0.2901,0.4452,0.2648,1.14,1.48,41.7,37.3,A,1.0,2.0,1427.5773254949027,1521.7252628684143,0.4396400476418028
1624,1625,2020,2020-12-06,Tottenham Hotspur,1.7483467910586938,1.646190405443551,1.219681962391011,1.7544311086923892,0.7168031761405353,1.0315436149181583,1.3730536399321664,1.3409819628762987,1.066933337100152,Arsenal,1.3984004202652214,1.410474078296958,1.3871440778965183,1.408383440262138,0.16846086686193873,1.2299395534032829,1.555437526154211,1.3775225920774983,1.2348351734216758,83.59,78.66,0.5336,0.2283,0.238,1.79,1.09,66.4,32.5,H,2.0,0.0,1555.2612030781888,1487.5962697620157,0.6657103267938611
1625,1626,2020,2020-12-06,Liverpool,2.2062667706024657,2.2255527970507734,2.0327889704058864,2.1833523773300643,1.0820215780624267,1.1242451925400383,1.2288530623587037,0.864209238157585,1.1723779314415435,Wolverhampton,1.234346444773204,1.3490082791638274,1.1113992714486725,1.2568945409184982,0.2045626233574727,1.029783821415732,1.1194965888039747,1.1686711958233256,1.0319907595343865,87.72,76.84,0.6319,0.1508,0.2172,1.95,0.83,55.7,29.2,H,4.0,0.0,1542.6110383640103,1511.8243709684464,0.6169348542548864
1626,1627,2020,2020-12-07,Brighton and Hove Albion,1.0658580235213777,1.2939375026811417,1.2301578744697914,1.0986619020431427,-0.4297255891641931,1.4955836126855708,1.5037668397884532,1.3024712121506345,1.5299973765118102,Southampton,1.5482726468400851,1.3220527715195414,1.17146377620047,1.539175261956029,0.04086203376037899,1.507410613079706,1.533786207417895,1.335450966952908,1.5194833310664109,73.6,73.0,0.4225,0.311,0.2665,1.44,1.2,17.2,19.9,A,1.0,2.0,1488.0310463935543,1517.988109552252,0.5316798413342193
1627,1628,2020,2020-12-11,Leeds United,1.377657233764348,1.5949907753736705,1.6340331705309417,1.4393152401690013,-0.41691692154621557,1.7945741553105632,2.019659314944018,1.6613348681908795,1.7652270170602062,West Ham United,1.4523249870065424,1.4060382821195967,1.208394660893501,1.4868346348126589,-0.010415236205718758,1.4627402232122613,1.6205811527284748,1.5468659157016875,1.4657024323199852,68.23,74.45,0.3638,0.3865,0.2496,1.47,1.52,17.2,19.2,A,1.0,2.0,1488.3863141967292,1513.0498284975724,0.5392593849065167
1628,1629,2020,2020-12-12,Wolverhampton,1.188317601943424,1.3139926118197736,1.1016516790832727,1.2100248784161076,0.04777426545520913,1.1405433364882158,1.1403977900256768,1.1795348620136548,1.1430408782878856,Aston Villa,1.3864956290493387,1.4434462252762923,1.3351452839274873,1.4199550700059238,-0.24270739739002845,1.6292030264393667,1.6151972650159652,1.497619489638143,1.6526293328382387,75.96,73.86,0.4172,0.313,0.2698,1.4,1.18,15.7,22.6,A,0.0,1.0,1499.5662863046027,1516.2719126988213,0.5506186849298845
1629,1630,2020,2020-12-12,Newcastle,1.11233798873784,1.0710001308233892,0.872820340148983,1.090623681532919,-0.37978936752454323,1.4921273562623825,1.6334408630646897,1.6198867499089247,1.4400211593698697,West Bromwich Albion,0.8174057789079833,0.8376364949174095,1.0109450132246185,0.8561741389649987,-0.8523809634947787,1.6697867424027613,1.5869704254126842,1.708855775313249,1.6448978301430537,65.84,55.2,0.5218,0.2089,0.2693,1.49,0.84,33.1,34.4,H,2.0,1.0,1491.3851218671928,1431.0922025520595,0.6562010101486131
1630,1631,2020,2020-12-12,Manchester United,1.831303282856173,1.674647984640903,1.5927018099755943,1.8159986906071013,0.6723072834085287,1.1589959994476438,1.2176319490690197,1.1036865489053258,1.1616527451251086,Manchester City,2.3649511813635167,2.4616667902350344,2.4215086441899825,2.36155675079024,1.5199719959877724,0.8449791853757451,0.9476495916210359,0.7346390585382295,0.8377968889671678,84.18,93.95,0.2507,0.5214,0.2279,1.28,1.92,,,D,0.0,0.0,1527.545159378458,1528.3168661182792,0.5731937822895723
1631,1632,2020,2020-12-12,Everton,1.3765387335189965,1.4895671969966224,1.3135801920072707,1.4008714672257518,-0.09760376320516956,1.474142496724167,1.4220020120905472,1.3105822474505335,1.4852532862795076,Chelsea,1.9324089684119357,1.9903360732358766,1.6701626467574502,1.937237395165864,0.7207713303030664,1.2116376381088692,0.9925685553140413,0.9827816449129201,1.2378593370366249,73.01,87.43,0.219,0.5562,0.2247,1.15,1.95,17.4,59.9,H,1.0,0.0,1501.6316806305665,1555.4054567491855,0.49744735314711225
1632,1633,2020,2020-12-13,Southampton,1.5644488600504756,1.3248989609903699,1.1673937530272906,1.5596533917820448,0.07520846005389538,1.48924039999658,1.5548262579926826,1.3294096386175738,1.5023404699325382,Sheffield United,0.7865836790860051,1.1799113706520818,1.02591947869533,0.8106440564117268,-0.5253159799590846,1.3118996590450904,1.6082523786987926,1.3871175744898803,1.315046928710761,73.28,65.09,0.5123,0.2265,0.2612,1.56,0.94,22.3,39.2,H,3.0,0.0,1526.4949870135995,1420.5430847326338,0.7128454857845117
